code,x,y,pattern,iteration
00111101,01011100,0.875,2.09375,0,3
00111101,01011101,0.90625,2.09375,0,3
00111100,01011111,0.96875,2.125,0,3
00111101,01011110,0.9375,2.09375,0,3
00111101,01011111,0.96875,2.09375,0,3
00111110,01011101,0.90625,2.0625,0,3
00111111,01011100,0.875,2.03125,0,3
00111111,01011101,0.90625,2.03125,0,3
00111110,01011111,0.96875,2.0625,0,3
00111111,01011110,0.9375,2.03125,0,3
00111111,01011111,0.96875,2.03125,0,3
0010,0111,1.5,3,0,2
0011,0110,1,2.5,0,3
0011,0111,1.5,2.5,0,2
00100,01101,1.25,3,0,2
00101,01100,1,2.75,0,3
00101,01101,1.25,2.75,0,2
001000,011001,1.125,3,0,2
001001,011000,1,2.875,0,2
001001,011001,1.125,2.875,0,2
0010000,0110001,1.0625,3,0,2
0010001,0110000,1,2.9375,0,2
0010001,0110001,1.0625,2.9375,0,2
00100000,01100001,1.03125,3,0,2
00100001,01100000,1,2.96875,0,2
00100001,01100001,1.03125,2.96875,0,2
00100000,01100011,1.09375,3,0,2
00100001,01100010,1.0625,2.96875,0,2
00100001,01100011,1.09375,2.96875,0,2
00100010,01100001,1.03125,2.9375,0,2
00100011,01100000,1,2.90625,0,2
00100011,01100001,1.03125,2.90625,0,2
00100010,01100011,1.09375,2.9375,0,2
00100011,01100010,1.0625,2.90625,0,2
00100011,01100011,1.09375,2.90625,0,2
0010000,0110011,1.1875,3,0,2
0010001,0110010,1.125,2.9375,0,2
0010001,0110011,1.1875,2.9375,0,2
00100000,01100101,1.15625,3,0,2
00100001,01100100,1.125,2.96875,0,2
00100001,01100101,1.15625,2.96875,0,2
00100000,01100111,1.21875,3,0,2
00100001,01100110,1.1875,2.96875,0,2
00100001,01100111,1.21875,2.96875,0,2
00100010,01100101,1.15625,2.9375,0,2
00100011,01100100,1.125,2.90625,0,2
00100011,01100101,1.15625,2.90625,0,2
00100010,01100111,1.21875,2.9375,0,2
00100011,01100110,1.1875,2.90625,0,2
00100011,01100111,1.21875,2.90625,0,2
0010010,0110001,1.0625,2.875,0,2
0010011,0110000,1,2.8125,0,2
0010011,0110001,1.0625,2.8125,0,2
00100100,01100001,1.03125,2.875,0,2
00100101,01100000,1,2.84375,0,2
00100101,01100001,1.03125,2.84375,0,2
00100100,01100011,1.09375,2.875,0,2
00100101,01100010,1.0625,2.84375,0,2
00100101,01100011,1.09375,2.84375,0,2
00100110,01100001,1.03125,2.8125,0,2
00100111,01100000,1,2.78125,0,2
00100111,01100001,1.03125,2.78125,0,2
00100110,01100011,1.09375,2.8125,0,2
00100111,01100010,1.0625,2.78125,0,2
00100111,01100011,1.09375,2.78125,0,2
0010010,0110011,1.1875,2.875,0,2
0010011,0110010,1.125,2.8125,0,2
0010011,0110011,1.1875,2.8125,0,2
00100100,01100101,1.15625,2.875,0,2
00100101,01100100,1.125,2.84375,0,2
00100101,01100101,1.15625,2.84375,0,2
00100100,01100111,1.21875,2.875,0,2
00100101,01100110,1.1875,2.84375,0,2
00100101,01100111,1.21875,2.84375,0,2
00100110,01100101,1.15625,2.8125,0,2
00100111,01100100,1.125,2.78125,0,2
00100111,01100101,1.15625,2.78125,0,2
00100110,01100111,1.21875,2.8125,0,2
00100111,01100110,1.1875,2.78125,0,2
00100111,01100111,1.21875,2.78125,0,2
001000,011011,1.375,3,0,2
001001,011010,1.25,2.875,0,2
001001,011011,1.375,2.875,0,2
0010000,0110101,1.3125,3,0,2
0010001,0110100,1.25,2.9375,0,2
0010001,0110101,1.3125,2.9375,0,2
00100000,01101001,1.28125,3,0,2
00100001,01101000,1.25,2.96875,0,2
00100001,01101001,1.28125,2.96875,0,2
00100000,01101011,1.34375,3,0,2
00100001,01101010,1.3125,2.96875,0,2
00100001,01101011,1.34375,2.96875,0,2
00100010,01101001,1.28125,2.9375,0,2
00100011,01101000,1.25,2.90625,0,2
00100011,01101001,1.28125,2.90625,0,2
00100010,01101011,1.34375,2.9375,0,2
00100011,01101010,1.3125,2.90625,0,2
00100011,01101011,1.34375,2.90625,0,2
0010000,0110111,1.4375,3,0,2
0010001,0110110,1.375,2.9375,0,2
0010001,0110111,1.4375,2.9375,0,2
00100000,01101101,1.40625,3,0,2
00100001,01101100,1.375,2.96875,0,2
00100001,01101101,1.40625,2.96875,0,2
00100000,01101111,1.46875,3,0,2
00100001,01101110,1.4375,2.96875,0,2
00100001,01101111,1.46875,2.96875,0,2
00100010,01101101,1.40625,2.9375,0,2
00100011,01101100,1.375,2.90625,0,2
00100011,01101101,1.40625,2.90625,0,2
00100010,01101111,1.46875,2.9375,0,2
00100011,01101110,1.4375,2.90625,0,2
00100011,01101111,1.46875,2.90625,0,2
0010010,0110101,1.3125,2.875,0,2
0010011,0110100,1.25,2.8125,0,2
0010011,0110101,1.3125,2.8125,0,2
00100100,01101001,1.28125,2.875,0,2
00100101,01101000,1.25,2.84375,0,2
00100101,01101001,1.28125,2.84375,0,2
00100100,01101011,1.34375,2.875,0,2
00100101,01101010,1.3125,2.84375,0,2
00100101,01101011,1.34375,2.84375,0,2
00100110,01101001,1.28125,2.8125,0,2
00100111,01101000,1.25,2.78125,0,2
00100111,01101001,1.28125,2.78125,0,2
00100110,01101011,1.34375,2.8125,0,2
00100111,01101010,1.3125,2.78125,0,2
00100111,01101011,1.34375,2.78125,0,2
0010010,0110111,1.4375,2.875,0,2
0010011,0110110,1.375,2.8125,0,2
0010011,0110111,1.4375,2.8125,0,2
00100100,01101101,1.40625,2.875,0,2
00100101,01101100,1.375,2.84375,0,2
00100101,01101101,1.40625,2.84375,0,2
00100100,01101111,1.46875,2.875,0,2
00100101,01101110,1.4375,2.84375,0,2
00100101,01101111,1.46875,2.84375,0,2
00100110,01101101,1.40625,2.8125,0,2
00100111,01101100,1.375,2.78125,0,2
00100111,01101101,1.40625,2.78125,0,2
00100110,01101111,1.46875,2.8125,0,2
00100111,01101110,1.4375,2.78125,0,2
00100111,01101111,1.46875,2.78125,0,2
001010,011001,1.125,2.75,0,2
001011,011000,1,2.625,0,3
001011,011001,1.125,2.625,0,3
0010100,0110001,1.0625,2.75,0,2
0010101,0110000,1,2.6875,0,3
0010101,0110001,1.0625,2.6875,0,3
00101000,01100001,1.03125,2.75,0,2
00101001,01100000,1,2.71875,0,3
00101001,01100001,1.03125,2.71875,0,3
00101000,01100011,1.09375,2.75,0,2
00101001,01100010,1.0625,2.71875,0,3
00101001,01100011,1.09375,2.71875,0,2
00101010,01100001,1.03125,2.6875,0,3
00101011,01100000,1,2.65625,0,3
00101011,01100001,1.03125,2.65625,0,3
00101010,01100011,1.09375,2.6875,0,3
00101011,01100010,1.0625,2.65625,0,3
00101011,01100011,1.09375,2.65625,0,3
0010100,0110011,1.1875,2.75,0,2
0010101,0110010,1.125,2.6875,0,3
0010101,0110011,1.1875,2.6875,0,2
00101000,01100101,1.15625,2.75,0,2
00101001,01100100,1.125,2.71875,0,2
00101001,01100101,1.15625,2.71875,0,2
00101000,01100111,1.21875,2.75,0,2
00101001,01100110,1.1875,2.71875,0,2
00101001,01100111,1.21875,2.71875,0,2
00101010,01100101,1.15625,2.6875,0,2
00101011,01100100,1.125,2.65625,0,3
00101011,01100101,1.15625,2.65625,0,3
00101010,01100111,1.21875,2.6875,0,2
00101011,01100110,1.1875,2.65625,0,2
00101011,01100111,1.21875,2.65625,0,2
0010110,0110001,1.0625,2.625,0,3
0010111,0110000,1,2.5625,0,3
0010111,0110001,1.0625,2.5625,0,3
00101100,01100001,1.03125,2.625,0,3
00101101,01100000,1,2.59375,0,3
00101101,01100001,1.03125,2.59375,0,3
00101100,01100011,1.09375,2.625,0,3
00101101,01100010,1.0625,2.59375,0,3
00101101,01100011,1.09375,2.59375,0,3
00101110,01100001,1.03125,2.5625,0,3
00101111,01100000,1,2.53125,0,3
00101111,01100001,1.03125,2.53125,0,3
00101110,01100011,1.09375,2.5625,0,3
00101111,01100010,1.0625,2.53125,0,3
00101111,01100011,1.09375,2.53125,0,3
0010110,0110011,1.1875,2.625,0,3
0010111,0110010,1.125,2.5625,0,3
0010111,0110011,1.1875,2.5625,0,3
00101100,01100101,1.15625,2.625,0,3
00101101,01100100,1.125,2.59375,0,3
00101101,01100101,1.15625,2.59375,0,3
00101100,01100111,1.21875,2.625,0,3
00101101,01100110,1.1875,2.59375,0,3
00101101,01100111,1.21875,2.59375,0,3
00101110,01100101,1.15625,2.5625,0,3
00101111,01100100,1.125,2.53125,0,3
00101111,01100101,1.15625,2.53125,0,3
00101110,01100111,1.21875,2.5625,0,3
00101111,01100110,1.1875,2.53125,0,3
00101111,01100111,1.21875,2.53125,0,3
001010,011011,1.375,2.75,0,2
001011,011010,1.25,2.625,0,2
001011,011011,1.375,2.625,0,2
0010100,0110101,1.3125,2.75,0,2
0010101,0110100,1.25,2.6875,0,2
0010101,0110101,1.3125,2.6875,0,2
00101000,01101001,1.28125,2.75,0,2
00101001,01101000,1.25,2.71875,0,2
00101001,01101001,1.28125,2.71875,0,2
00101000,01101011,1.34375,2.75,0,2
00101001,01101010,1.3125,2.71875,0,2
00101001,01101011,1.34375,2.71875,0,2
00101010,01101001,1.28125,2.6875,0,2
00101011,01101000,1.25,2.65625,0,2
00101011,01101001,1.28125,2.65625,0,2
00101010,01101011,1.34375,2.6875,0,2
00101011,01101010,1.3125,2.65625,0,2
00101011,01101011,1.34375,2.65625,0,2
0010100,0110111,1.4375,2.75,0,2
0010101,0110110,1.375,2.6875,0,2
0010101,0110111,1.4375,2.6875,0,2
00101000,01101101,1.40625,2.75,0,2
00101001,01101100,1.375,2.71875,0,2
00101001,01101101,1.40625,2.71875,0,2
00101000,01101111,1.46875,2.75,0,2
00101001,01101110,1.4375,2.71875,0,2
00101001,01101111,1.46875,2.71875,0,2
00101010,01101101,1.40625,2.6875,0,2
00101011,01101100,1.375,2.65625,0,2
00101011,01101101,1.40625,2.65625,0,2
00101010,01101111,1.46875,2.6875,0,2
00101011,01101110,1.4375,2.65625,0,2
00101011,01101111,1.46875,2.65625,0,2
0010110,0110101,1.3125,2.625,0,2
0010111,0110100,1.25,2.5625,0,3
0010111,0110101,1.3125,2.5625,0,3
00101100,01101001,1.28125,2.625,0,2
00101101,01101000,1.25,2.59375,0,3
00101101,01101001,1.28125,2.59375,0,3
00101100,01101011,1.34375,2.625,0,2
00101101,01101010,1.3125,2.59375,0,2
00101101,01101011,1.34375,2.59375,0,2
00101110,01101001,1.28125,2.5625,0,3
00101111,01101000,1.25,2.53125,0,3
00101111,01101001,1.28125,2.53125,0,3
00101110,01101011,1.34375,2.5625,0,2
00101111,01101010,1.3125,2.53125,0,3
00101111,01101011,1.34375,2.53125,0,3
0010110,0110111,1.4375,2.625,0,2
0010111,0110110,1.375,2.5625,0,2
0010111,0110111,1.4375,2.5625,0,2
00101100,01101101,1.40625,2.625,0,2
00101101,01101100,1.375,2.59375,0,2
00101101,01101101,1.40625,2.59375,0,2
00101100,01101111,1.46875,2.625,0,2
00101101,01101110,1.4375,2.59375,0,2
00101101,01101111,1.46875,2.59375,0,2
00101110,01101101,1.40625,2.5625,0,2
00101111,01101100,1.375,2.53125,0,3
00101111,01101101,1.40625,2.53125,0,2
00101110,01101111,1.46875,2.5625,0,2
00101111,01101110,1.4375,2.53125,0,2
00101111,01101111,1.46875,2.53125,0,2
00100,01111,1.75,3,0,2
00101,01110,1.5,2.75,0,2
00101,01111,1.75,2.75,0,2
001000,011101,1.625,3,0,2
001001,011100,1.5,2.875,0,2
001001,011101,1.625,2.875,0,2
0010000,0111001,1.5625,3,0,2
0010001,0111000,1.5,2.9375,0,2
0010001,0111001,1.5625,2.9375,0,2
00100000,01110001,1.53125,3,0,2
00100001,01110000,1.5,2.96875,0,2
00100001,01110001,1.53125,2.96875,0,2
00100000,01110011,1.59375,3,0,2
00100001,01110010,1.5625,2.96875,0,2
00100001,01110011,1.59375,2.96875,0,2
00100010,01110001,1.53125,2.9375,0,2
00100011,01110000,1.5,2.90625,0,2
00100011,01110001,1.53125,2.90625,0,2
00100010,01110011,1.59375,2.9375,0,2
00100011,01110010,1.5625,2.90625,0,2
00100011,01110011,1.59375,2.90625,0,2
0010000,0111011,1.6875,3,0,2
0010001,0111010,1.625,2.9375,0,2
0010001,0111011,1.6875,2.9375,0,2
00100000,01110101,1.65625,3,0,2
00100001,01110100,1.625,2.96875,0,2
00100001,01110101,1.65625,2.96875,0,2
00100000,01110111,1.71875,3,0,2
00100001,01110110,1.6875,2.96875,0,2
00100001,01110111,1.71875,2.96875,0,2
00100010,01110101,1.65625,2.9375,0,2
00100011,01110100,1.625,2.90625,0,2
00100011,01110101,1.65625,2.90625,0,2
00100010,01110111,1.71875,2.9375,0,2
00100011,01110110,1.6875,2.90625,0,2
00100011,01110111,1.71875,2.90625,0,2
0010010,0111001,1.5625,2.875,0,2
0010011,0111000,1.5,2.8125,0,2
0010011,0111001,1.5625,2.8125,0,2
00100100,01110001,1.53125,2.875,0,2
00100101,01110000,1.5,2.84375,0,2
00100101,01110001,1.53125,2.84375,0,2
00100100,01110011,1.59375,2.875,0,2
00100101,01110010,1.5625,2.84375,0,2
00100101,01110011,1.59375,2.84375,0,2
00100110,01110001,1.53125,2.8125,0,2
00100111,01110000,1.5,2.78125,0,2
00100111,01110001,1.53125,2.78125,0,2
00100110,01110011,1.59375,2.8125,0,2
00100111,01110010,1.5625,2.78125,0,2
00100111,01110011,1.59375,2.78125,0,2
0010010,0111011,1.6875,2.875,0,2
0010011,0111010,1.625,2.8125,0,2
0010011,0111011,1.6875,2.8125,0,2
00100100,01110101,1.65625,2.875,0,2
00100101,01110100,1.625,2.84375,0,2
00100101,01110101,1.65625,2.84375,0,2
00100100,01110111,1.71875,2.875,0,2
00100101,01110110,1.6875,2.84375,0,2
00100101,01110111,1.71875,2.84375,0,2
00100110,01110101,1.65625,2.8125,0,2
00100111,01110100,1.625,2.78125,0,2
00100111,01110101,1.65625,2.78125,0,2
00100110,01110111,1.71875,2.8125,0,2
00100111,01110110,1.6875,2.78125,0,2
00100111,01110111,1.71875,2.78125,0,2
001000,011111,1.875,3,0,2
001001,011110,1.75,2.875,0,2
001001,011111,1.875,2.875,0,2
0010000,0111101,1.8125,3,0,2
0010001,0111100,1.75,2.9375,0,2
0010001,0111101,1.8125,2.9375,0,2
00100000,01111001,1.78125,3,0,2
00100001,01111000,1.75,2.96875,0,2
00100001,01111001,1.78125,2.96875,0,2
00100000,01111011,1.84375,3,0,2
00100001,01111010,1.8125,2.96875,0,2
00100001,01111011,1.84375,2.96875,0,2
00100010,01111001,1.78125,2.9375,0,2
00100011,01111000,1.75,2.90625,0,2
00100011,01111001,1.78125,2.90625,0,2
00100010,01111011,1.84375,2.9375,0,2
00100011,01111010,1.8125,2.90625,0,2
00100011,01111011,1.84375,2.90625,0,2
0010000,0111111,1.9375,3,0,2
0010001,0111110,1.875,2.9375,0,2
0010001,0111111,1.9375,2.9375,0,2
00100000,01111101,1.90625,3,0,2
00100001,01111100,1.875,2.96875,0,2
00100001,01111101,1.90625,2.96875,0,2
00100000,01111111,1.96875,3,0,2
00100001,01111110,1.9375,2.96875,0,2
00100001,01111111,1.96875,2.96875,0,2
00100010,01111101,1.90625,2.9375,0,2
00100011,01111100,1.875,2.90625,0,2
00100011,01111101,1.90625,2.90625,0,2
00100010,01111111,1.96875,2.9375,0,2
00100011,01111110,1.9375,2.90625,0,2
00100011,01111111,1.96875,2.90625,0,2
0010010,0111101,1.8125,2.875,0,2
0010011,0111100,1.75,2.8125,0,2
0010011,0111101,1.8125,2.8125,0,2
00100100,01111001,1.78125,2.875,0,2
00100101,01111000,1.75,2.84375,0,2
00100101,01111001,1.78125,2.84375,0,2
00100100,01111011,1.84375,2.875,0,2
00100101,01111010,1.8125,2.84375,0,2
00100101,01111011,1.84375,2.84375,0,2
00100110,01111001,1.78125,2.8125,0,2
00100111,01111000,1.75,2.78125,0,2
00100111,01111001,1.78125,2.78125,0,2
00100110,01111011,1.84375,2.8125,0,2
00100111,01111010,1.8125,2.78125,0,2
00100111,01111011,1.84375,2.78125,0,2
0010010,0111111,1.9375,2.875,0,2
0010011,0111110,1.875,2.8125,0,2
0010011,0111111,1.9375,2.8125,0,2
00100100,01111101,1.90625,2.875,0,2
00100101,01111100,1.875,2.84375,0,2
00100101,01111101,1.90625,2.84375,0,2
00100100,01111111,1.96875,2.875,0,2
00100101,01111110,1.9375,2.84375,0,2
00100101,01111111,1.96875,2.84375,0,2
00100110,01111101,1.90625,2.8125,0,2
00100111,01111100,1.875,2.78125,0,2
00100111,01111101,1.90625,2.78125,0,2
00100110,01111111,1.96875,2.8125,0,2
00100111,01111110,1.9375,2.78125,0,2
00100111,01111111,1.96875,2.78125,0,2
001010,011101,1.625,2.75,0,2
001011,011100,1.5,2.625,0,2
001011,011101,1.625,2.625,0,2
0010100,0111001,1.5625,2.75,0,2
0010101,0111000,1.5,2.6875,0,2
0010101,0111001,1.5625,2.6875,0,2
00101000,01110001,1.53125,2.75,0,2
00101001,01110000,1.5,2.71875,0,2
00101001,01110001,1.53125,2.71875,0,2
00101000,01110011,1.59375,2.75,0,2
00101001,01110010,1.5625,2.71875,0,2
00101001,01110011,1.59375,2.71875,0,2
00101010,01110001,1.53125,2.6875,0,2
00101011,01110000,1.5,2.65625,0,2
00101011,01110001,1.53125,2.65625,0,2
00101010,01110011,1.59375,2.6875,0,2
00101011,01110010,1.5625,2.65625,0,2
00101011,01110011,1.59375,2.65625,0,2
0010100,0111011,1.6875,2.75,0,2
0010101,0111010,1.625,2.6875,0,2
0010101,0111011,1.6875,2.6875,0,2
00101000,01110101,1.65625,2.75,0,2
00101001,01110100,1.625,2.71875,0,2
00101001,01110101,1.65625,2.71875,0,2
00101000,01110111,1.71875,2.75,0,2
00101001,01110110,1.6875,2.71875,0,2
00101001,01110111,1.71875,2.71875,0,2
00101010,01110101,1.65625,2.6875,0,2
00101011,01110100,1.625,2.65625,0,2
00101011,01110101,1.65625,2.65625,0,2
00101010,01110111,1.71875,2.6875,0,2
00101011,01110110,1.6875,2.65625,0,2
00101011,01110111,1.71875,2.65625,0,2
0010110,0111001,1.5625,2.625,0,2
0010111,0111000,1.5,2.5625,0,2
0010111,0111001,1.5625,2.5625,0,2
00101100,01110001,1.53125,2.625,0,2
00101101,01110000,1.5,2.59375,0,2
00101101,01110001,1.53125,2.59375,0,2
00101100,01110011,1.59375,2.625,0,2
00101101,01110010,1.5625,2.59375,0,2
00101101,01110011,1.59375,2.59375,0,2
00101110,01110001,1.53125,2.5625,0,2
00101111,01110000,1.5,2.53125,0,2
00101111,01110001,1.53125,2.53125,0,2
00101110,01110011,1.59375,2.5625,0,2
00101111,01110010,1.5625,2.53125,0,2
00101111,01110011,1.59375,2.53125,0,2
0010110,0111011,1.6875,2.625,0,2
0010111,0111010,1.625,2.5625,0,2
0010111,0111011,1.6875,2.5625,0,2
00101100,01110101,1.65625,2.625,0,2
00101101,01110100,1.625,2.59375,0,2
00101101,01110101,1.65625,2.59375,0,2
00101100,01110111,1.71875,2.625,0,2
00101101,01110110,1.6875,2.59375,0,2
00101101,01110111,1.71875,2.59375,0,2
00101110,01110101,1.65625,2.5625,0,2
00101111,01110100,1.625,2.53125,0,2
00101111,01110101,1.65625,2.53125,0,2
00101110,01110111,1.71875,2.5625,0,2
00101111,01110110,1.6875,2.53125,0,2
00101111,01110111,1.71875,2.53125,0,2
001010,011111,1.875,2.75,0,2
001011,011110,1.75,2.625,0,2
001011,011111,1.875,2.625,0,2
0010100,0111101,1.8125,2.75,0,2
0010101,0111100,1.75,2.6875,0,2
0010101,0111101,1.8125,2.6875,0,2
00101000,01111001,1.78125,2.75,0,2
00101001,01111000,1.75,2.71875,0,2
00101001,01111001,1.78125,2.71875,0,2
00101000,01111011,1.84375,2.75,0,2
00101001,01111010,1.8125,2.71875,0,2
00101001,01111011,1.84375,2.71875,0,2
00101010,01111001,1.78125,2.6875,0,2
00101011,01111000,1.75,2.65625,0,2
00101011,01111001,1.78125,2.65625,0,2
00101010,01111011,1.84375,2.6875,0,2
00101011,01111010,1.8125,2.65625,0,2
00101011,01111011,1.84375,2.65625,0,2
0010100,0111111,1.9375,2.75,0,2
0010101,0111110,1.875,2.6875,0,2
0010101,0111111,1.9375,2.6875,0,2
00101000,01111101,1.90625,2.75,0,2
00101001,01111100,1.875,2.71875,0,2
00101001,01111101,1.90625,2.71875,0,2
00101000,01111111,1.96875,2.75,0,2
00101001,01111110,1.9375,2.71875,0,2
00101001,01111111,1.96875,2.71875,0,2
00101010,01111101,1.90625,2.6875,0,2
00101011,01111100,1.875,2.65625,0,2
00101011,01111101,1.90625,2.65625,0,2
00101010,01111111,1.96875,2.6875,0,2
00101011,01111110,1.9375,2.65625,0,2
00101011,01111111,1.96875,2.65625,0,2
0010110,0111101,1.8125,2.625,0,2
0010111,0111100,1.75,2.5625,0,2
0010111,0111101,1.8125,2.5625,0,2
00101100,01111001,1.78125,2.625,0,2
00101101,01111000,1.75,2.59375,0,2
00101101,01111001,1.78125,2.59375,0,2
00101100,01111011,1.84375,2.625,0,2
00101101,01111010,1.8125,2.59375,0,2
00101101,01111011,1.84375,2.59375,0,2
00101110,01111001,1.78125,2.5625,0,2
00101111,01111000,1.75,2.53125,0,2
00101111,01111001,1.78125,2.53125,0,2
00101110,01111011,1.84375,2.5625,0,2
00101111,01111010,1.8125,2.53125,0,2
00101111,01111011,1.84375,2.53125,0,2
0010110,0111111,1.9375,2.625,0,2
0010111,0111110,1.875,2.5625,0,2
0010111,0111111,1.9375,2.5625,0,2
00101100,01111101,1.90625,2.625,0,2
00101101,01111100,1.875,2.59375,0,2
00101101,01111101,1.90625,2.59375,0,2
00101100,01111111,1.96875,2.625,0,2
00101101,01111110,1.9375,2.59375,0,2
00101101,01111111,1.96875,2.59375,0,2
00101110,01111101,1.90625,2.5625,0,2
00101111,01111100,1.875,2.53125,0,2
00101111,01111101,1.90625,2.53125,0,2
00101110,01111111,1.96875,2.5625,0,2
00101111,01111110,1.9375,2.53125,0,2
00101111,01111111,1.96875,2.53125,0,2
00110,01101,1.25,2.5,0,3
00111,01100,1,2.25,0,3
00111,01101,1.25,2.25,0,3
001100,011001,1.125,2.5,0,3
001101,011000,1,2.375,0,3
001101,011001,1.125,2.375,0,3
0011000,0110001,1.0625,2.5,0,3
0011001,0110000,1,2.4375,0,3
0011001,0110001,1.0625,2.4375,0,3
00110000,01100001,1.03125,2.5,0,3
00110001,01100000,1,2.46875,0,3
00110001,01100001,1.03125,2.46875,0,3
00110000,01100011,1.09375,2.5,0,3
00110001,01100010,1.0625,2.46875,0,3
00110001,01100011,1.09375,2.46875,0,3
00110010,01100001,1.03125,2.4375,0,3
00110011,01100000,1,2.40625,0,3
00110011,01100001,1.03125,2.40625,0,3
00110010,01100011,1.09375,2.4375,0,3
00110011,01100010,1.0625,2.40625,0,3
00110011,01100011,1.09375,2.40625,0,3
0011000,0110011,1.1875,2.5,0,3
0011001,0110010,1.125,2.4375,0,3
0011001,0110011,1.1875,2.4375,0,3
00110000,01100101,1.15625,2.5,0,3
00110001,01100100,1.125,2.46875,0,3
00110001,01100101,1.15625,2.46875,0,3
00110000,01100111,1.21875,2.5,0,3
00110001,01100110,1.1875,2.46875,0,3
00110001,01100111,1.21875,2.46875,0,3
00110010,01100101,1.15625,2.4375,0,3
00110011,01100100,1.125,2.40625,0,3
00110011,01100101,1.15625,2.40625,0,3
00110010,01100111,1.21875,2.4375,0,3
00110011,01100110,1.1875,2.40625,0,3
00110011,01100111,1.21875,2.40625,0,3
0011010,0110001,1.0625,2.375,0,3
0011011,0110000,1,2.3125,0,3
0011011,0110001,1.0625,2.3125,0,3
00110100,01100001,1.03125,2.375,0,3
00110101,01100000,1,2.34375,0,3
00110101,01100001,1.03125,2.34375,0,3
00110100,01100011,1.09375,2.375,0,3
00110101,01100010,1.0625,2.34375,0,3
00110101,01100011,1.09375,2.34375,0,3
00110110,01100001,1.03125,2.3125,0,3
00110111,01100000,1,2.28125,0,3
00110111,01100001,1.03125,2.28125,0,3
00110110,01100011,1.09375,2.3125,0,3
00110111,01100010,1.0625,2.28125,0,3
00110111,01100011,1.09375,2.28125,0,3
0011010,0110011,1.1875,2.375,0,3
0011011,0110010,1.125,2.3125,0,3
0011011,0110011,1.1875,2.3125,0,3
00110100,01100101,1.15625,2.375,0,3
00110101,01100100,1.125,2.34375,0,3
00110101,01100101,1.15625,2.34375,0,3
00110100,01100111,1.21875,2.375,0,3
00110101,01100110,1.1875,2.34375,0,3
00110101,01100111,1.21875,2.34375,0,3
00110110,01100101,1.15625,2.3125,0,3
00110111,01100100,1.125,2.28125,0,3
00110111,01100101,1.15625,2.28125,0,3
00110110,01100111,1.21875,2.3125,0,3
00110111,01100110,1.1875,2.28125,0,3
00110111,01100111,1.21875,2.28125,0,3
001100,011011,1.375,2.5,0,3
001101,011010,1.25,2.375,0,3
001101,011011,1.375,2.375,0,3
0011000,0110101,1.3125,2.5,0,3
0011001,0110100,1.25,2.4375,0,3
0011001,0110101,1.3125,2.4375,0,3
00110000,01101001,1.28125,2.5,0,3
00110001,01101000,1.25,2.46875,0,3
00110001,01101001,1.28125,2.46875,0,3
00110000,01101011,1.34375,2.5,0,3
00110001,01101010,1.3125,2.46875,0,3
00110001,01101011,1.34375,2.46875,0,3
00110010,01101001,1.28125,2.4375,0,3
00110011,01101000,1.25,2.40625,0,3
00110011,01101001,1.28125,2.40625,0,3
00110010,01101011,1.34375,2.4375,0,3
00110011,01101010,1.3125,2.40625,0,3
00110011,01101011,1.34375,2.40625,0,3
0011000,0110111,1.4375,2.5,0,2
0011001,0110110,1.375,2.4375,0,3
0011001,0110111,1.4375,2.4375,0,3
00110000,01101101,1.40625,2.5,0,3
00110001,01101100,1.375,2.46875,0,3
00110001,01101101,1.40625,2.46875,0,3
00110000,01101111,1.46875,2.5,0,2
00110001,01101110,1.4375,2.46875,0,3
00110001,01101111,1.46875,2.46875,0,2
00110010,01101101,1.40625,2.4375,0,3
00110011,01101100,1.375,2.40625,0,3
